index,Location,Metrics,Model Category,Model,y
0,S1,MSE,General,CNN,1.384761197220475
1,S1,MSE,General,RNN,1.3301442936889385
2,S1,MSE,General,GRU,949.077432455205
3,S1,MSE,General,LSTM,806.57616101502
4,S1,MSE,MA,CNN,1.5095837537927466
5,S1,MSE,MA,RNN,54.05283647414664
6,S1,MSE,MA,GRU,23.760239948951224
7,S1,MSE,MA,LSTM,9.090516085923232
8,S1,MSE,DReg,CNN,2.122884494294089
9,S1,MSE,DReg,RNN,66.06136117580367
10,S1,MSE,DReg,GRU,55.89044750724429
11,S1,MSE,DReg,LSTM,27.65495283072404
12,S1,MSE,MA DReg,CNN,1.4619947196747676
13,S1,MSE,MA DReg,RNN,48.37656921642534
14,S1,MSE,MA DReg,GRU,52.50169992063629
15,S1,MSE,MA DReg,LSTM,57.51696209900669
16,S1,MSE,HY,CNN LSTM,235.4124485571134
17,S1,MSE,HY,RNN LSTM GRU,52.32389676478621
18,S1,MSE,HY,CNN RNN GRU,28.72336473975773
19,S1,MSE,HY,CNN GRU,240.28519224645007
20,S1,MSE,HY,RNN GRU,223.70782747364123
21,S1,MSE,HY,RNN LSTM,232.49178931978585
22,S1,MSE,MA HY,CNN LSTM,239.35510412261803
23,S1,MSE,MA HY,RNN LSTM GRU,53.548308089584495
24,S1,MSE,MA HY,CNN RNN GRU,28.671354214997084
25,S1,MSE,MA HY,CNN GRU,272.1195272196398
26,S1,MSE,MA HY,RNN GRU,228.7849304954713
27,S1,MSE,MA HY,RNN LSTM,236.8879922113277
28,S2,MSE,General,CNN,1.3305791387872172
29,S2,MSE,General,RNN,1.0391402918657446
30,S2,MSE,General,GRU,929.9628603342758
31,S2,MSE,General,LSTM,1003.0853981234887
32,S2,MSE,MA,CNN,1.3152006034668426
33,S2,MSE,MA,RNN,59.42083653933442
34,S2,MSE,MA,GRU,21.20770898805545
35,S2,MSE,MA,LSTM,2.557185312150945
36,S2,MSE,DReg,CNN,2.7126818965356927
37,S2,MSE,DReg,RNN,62.33111617911472
38,S2,MSE,DReg,GRU,48.44739136570621
39,S2,MSE,DReg,LSTM,27.34803223184803
40,S2,MSE,MA DReg,CNN,1.2273551120041657
41,S2,MSE,MA DReg,RNN,57.85280380627839
42,S2,MSE,MA DReg,GRU,43.4825586908576
43,S2,MSE,MA DReg,LSTM,52.26360625300272
44,S2,MSE,HY,CNN LSTM,238.99456516230617
45,S2,MSE,HY,RNN LSTM GRU,47.96936036777535
46,S2,MSE,HY,CNN RNN GRU,30.46324839723515
47,S2,MSE,HY,CNN GRU,235.9428586712713
48,S2,MSE,HY,RNN GRU,263.1691643274835
49,S2,MSE,HY,RNN LSTM,223.67542024496825
50,S2,MSE,MA HY,CNN LSTM,192.69324351266752
51,S2,MSE,MA HY,RNN LSTM GRU,50.42894423551903
52,S2,MSE,MA HY,CNN RNN GRU,30.76917153879957
53,S2,MSE,MA HY,CNN GRU,253.5025611870609
54,S2,MSE,MA HY,RNN GRU,227.3633863938525
55,S2,MSE,MA HY,RNN LSTM,219.9806468206073
56,S3,MSE,General,CNN,1.2985382196482531
57,S3,MSE,General,RNN,1.05889603350897
58,S3,MSE,General,GRU,986.6338355368208
59,S3,MSE,General,LSTM,825.0794978861786
60,S3,MSE,MA,CNN,1.3142717023778885
61,S3,MSE,MA,RNN,51.16345055749645
62,S3,MSE,MA,GRU,23.994401894410466
63,S3,MSE,MA,LSTM,10.40070620358168
64,S3,MSE,DReg,CNN,2.307883471933822
65,S3,MSE,DReg,RNN,57.732865938823046
66,S3,MSE,DReg,GRU,48.347495707415234
67,S3,MSE,DReg,LSTM,28.78357641008309
68,S3,MSE,MA DReg,CNN,1.3096684539524903
69,S3,MSE,MA DReg,RNN,62.84389052793896
70,S3,MSE,MA DReg,GRU,54.35975754328423
71,S3,MSE,MA DReg,LSTM,44.2493251903295
72,S3,MSE,HY,CNN LSTM,234.8360840288685
73,S3,MSE,HY,RNN LSTM GRU,44.31457278675402
74,S3,MSE,HY,CNN RNN GRU,30.161428082775128
75,S3,MSE,HY,CNN GRU,231.92736357910127
76,S3,MSE,HY,RNN GRU,231.10569151575388
77,S3,MSE,HY,RNN LSTM,240.9206623114464
78,S3,MSE,MA HY,CNN LSTM,254.6878935198856
79,S3,MSE,MA HY,RNN LSTM GRU,48.37440401424031
80,S3,MSE,MA HY,CNN RNN GRU,30.1649042497578
81,S3,MSE,MA HY,CNN GRU,207.49277820256577
82,S3,MSE,MA HY,RNN GRU,284.408783911599
83,S3,MSE,MA HY,RNN LSTM,210.3170549169012
84,S4,MSE,General,CNN,1.1769899634469594
85,S4,MSE,General,RNN,1.0726451070343836
86,S4,MSE,General,GRU,1005.0118175967206
87,S4,MSE,General,LSTM,755.9265173651856
88,S4,MSE,MA,CNN,1.281731909773109
89,S4,MSE,MA,RNN,42.23971218612286
90,S4,MSE,MA,GRU,22.398762242774712
91,S4,MSE,MA,LSTM,13.6976869109546
92,S4,MSE,DReg,CNN,1.2226817404924897
93,S4,MSE,DReg,RNN,59.03176580753112
94,S4,MSE,DReg,GRU,48.97655909082211
95,S4,MSE,DReg,LSTM,22.561946251762336
96,S4,MSE,MA DReg,CNN,1.1696244403240526
97,S4,MSE,MA DReg,RNN,56.89599759308279
98,S4,MSE,MA DReg,GRU,48.79378787438155
99,S4,MSE,MA DReg,LSTM,50.37466625668795
100,S4,MSE,HY,CNN LSTM,199.73097352977868
101,S4,MSE,HY,RNN LSTM GRU,57.83419874943944
102,S4,MSE,HY,CNN RNN GRU,21.125996055916985
103,S4,MSE,HY,CNN GRU,230.2637625197552
104,S4,MSE,HY,RNN GRU,222.7427303388057
105,S4,MSE,HY,RNN LSTM,225.4920920260274
106,S4,MSE,MA HY,CNN LSTM,228.4692488283008
107,S4,MSE,MA HY,RNN LSTM GRU,46.29384228837692
